LON,LAT,EDO,CLAVE_SIH,NOMBRE,JUN
-99.211667,19.510278,DF,VDCDF,"Vaso de Cristo, MÈx.",229.11
-104.066111,25.263333,DGO,AM2DR,"AgustÌn Melgar, Dgo. SMN*",33.75
-104.493889,26.226389,DGO,APRDR,"Ing. BenjamÌn Ortega Cantero, Dgo.",56.8
-104.7,24,DGO,CAGDR,"Campo AgrÌcola, Dgo.",100
-104.8,24.516667,DGO,CB2DR,"Caboraca (hidro), Dgo.",101.14
-104.810278,24.538333,DGO,CBRDR,"Caboraca, Dgo.",101.13
-104.123333,26.521667,DGO,CEBDR,"Ceballos, Dgo.",40.59
-104.121111,24.4375,DGO,CGVDR,"Ciudad Guadalupe Victoria, Dgo.",93.42
-103.521667,25.533333,DGO,CLRDR,"Ciudad Lerdo, Dgo.",30.41
-103.698889,24.871944,DGO,CNCDR,"CuencamÈ, Dgo.",17.5
-104.75,24.5,DGO,CNTDR,"Canatl·n, Dgo.",155.9
-104.666667,24.033333,DGO,DRGDR,"Durango, Dgo.",84.83
-103.960278,24.001667,DGO,FV2DR,"Francisco Villa (hidro), Dgo.",153.74
-103.960833,24.001667,DGO,FVLDR,"Francisco Villa, Dgo.",153.75
-103.773611,25.270833,DGO,FZRDR,"Francisco Zarco, Dgo.",6.09
-105.25,25.5,DGO,GESDR,"General Escobedo, Dgo.",99.06
-105.955556,25.934722,DGO,GNCDR,"Guanacevit, Dgo.",64.63
-104.753056,23.961111,DGO,GVCDR,"Presidente Guadalupe Victoria, Dgo.",105.21
-104.751944,23.960278,DGO,GVHDR,"Guadalupe Victoria, Dgo. (hidro)",116.21
-103.983333,26.549722,DGO,LAFLOR,"La Flor de Jimulco, Dgo. SMN*",32.8
-105.015833,25.594167,DGO,LCRDR,"L·zaro C·rdenas, Dgo.",15.59
-103.283889,25.068056,DGO,LFLDR,"La Flor, Dgo.",59.7
-105.466111,24.185833,DGO,LVEDR,"Las Vegas, Dgo. SMN*",165.43
-104.246944,23.387778,DGO,MICHILIA,"La Michilia, Dgo. SMN*",205
-103.85,25.816667,DGO,MPMDR,"MapimÌ, Dgo.",56.52
-104.113889,25.225556,DGO,NZSDR,"Nazas, Dgo.",62.54
-104.655556,24.237222,DGO,PA2DR,"PeÒa del ¡guila, Dgo. (hidro)",86.41
-104.656667,24.203889,DGO,PAGDR,"PeÒa del ¡guila, Dgo.",89.11
-104.558333,25.181944,DGO,RDODR,"Rodeo, Dgo.",36.5
-106.366667,26.133333,DGO,ROSDR,"La Rosilla, Dgo.",80
-105.443056,25.225,DGO,SACDR,"SalomÈ Acosta, Dgo.",40.13
-105.331111,26.433056,DGO,SANANTONIO,"San Antonio, Dgo. SGT*",72.5
-104.673889,23.873333,DGO,SB2DR,"Santiago Bayacora (hidro), Dgo.",86.33
-105.526667,26.004444,DGO,SBEDR,"San Bernardo, Dgo.",80.5
-104.675833,23.874444,DGO,SBYDR,"Santiago Bayacora, Dgo.",86.33
-103.079722,24.608333,DGO,SELDR,"Santa Elena, Dgo.",99.01
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",37.02
-102.778056,24.630556,DGO,SJGDR,"San Juan de Guadalupe, Dgo.",28.07
-105.366667,25.953333,DGO,SMODR,"Santa MarÌa del Oro, Dgo.",56.91
-104.2925,25.564167,DGO,SPGDR,"San Pedro del Gallo, Dgo.",13.04
-105.422222,25.0375,DGO,SPPDR,"Santiago Papasquiaro, Dgo.",44.97
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",46.55
-106.538056,24.702222,DGO,TDRDR,"El Tule del Real, Dgo.",246.02
-103.441667,26.1125,DGO,THODR,"Tlahualilo, Dgo.",44.82
-106.975,24.933333,DGO,TMZDR,"Tamazula, Dgo.",178.05
-104.928889,26.2425,DGO,VHGDR,"Villa Hidalgo, Dgo.",51.01
-105.506111,26.447778,DGO,VOCDR,"Villa Ocampo, Dgo.",37.02
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",356.8
-99.749167,16.762778,GRO,ACUGR,"Acapulco, Gro. SMN*",200.8
-99.516944,17.576389,GRO,AERGR,"Aeropuerto de Chilpancingo, Gro.",103.2
-100.5175,18.075833,GRO,AFIGR,"AndrÈs Figueroa, Gro.",129.5
-98.975278,17.719722,GRO,AHUGR,"Ahuacuotzingo, Gro.",90.8
-99.799722,16.751111,GRO,AOMGR,"Observatorio de Aeropuerto de Acapulco, Gro.",368.75
-99.104722,18.106944,GRO,ATENANGOCFE,"Atenango del RÌo, Gro. CFE*",146.3
-100.433333,17.210278,GRO,ATYGR,"Atoyac, Gro.",239.1
-99.1,16.949444,GRO,AYUGR,"Ayutla, Gro.",403.4
-99.2,18.2,GRO,BVSGR,"Buena Vista, Gro.",344.6
-100.891111,18.463333,GRO,CAIMANERACFE,"Caimanera, Gro. CFE*",210.7
-100.664444,18.359444,GRO,CALGR,"Ciudad Altamirano, Gro.",295.1
-99.701111,17.672222,GRO,CCHGR,"Chichihualco, Gro.",174
-100.089444,17.008889,GRO,CDBGR,"Coyuca de BenÌtez, Gro.",188
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",147.2
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",139
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",468.3
-99.914722,16.879722,GRO,CPRGR,"Colonia Progreso (Calle Durango), Gro.",278.75
-99.831944,16.855556,GRO,CUHGR,"Coloso (Unidad Habitacional el Coloso), Gro.",459
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",192
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos RamÌrez Ulloa, Gro.",165
-99.983333,17.983333,GRO,ELCARACOLCFE,"El Caracol, Gro. CFE*",173.7
-99.332778,18.3025,GRO,HTZGR,"Huitzuco, Gro.",266.6
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",277
-99.524167,18.360278,GRO,IGUALA,"Iguala, Gro. SMN*",220.41
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",135.4
-99.845556,16.932222,GRO,LCIGR,"L·zaro C·rdenas (Col. Industrial), Gro.",419
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",232
-100.018056,16.958333,GRO,LDCGR,"Laguna de Coyuca, Gro.",398.7
-99.235,16.76,GRO,LDGGR,"Las Vigas, Gro.",321
-99.503056,18.363333,GRO,LDTGR,"Laguna de Tuxpan, Gro.",302.4
-99.369167,17.471111,GRO,MCHGR,"Mochitl·n, Gro.",116.3
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",275.7
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",140.4
-98.735,17.777222,GRO,OLNGR,"Olinala, Gro.",341.5
-98.433333,16.683333,GRO,OMEGR,"Ometepec, Gro.",313.4
-98.888333,18.020833,GRO,PAPALUTLACFE,"Papalutla, Gro. CFE*",158.7
-99.433333,17.984444,GRO,PETGR,"Petaquillas, Gro.",176.5
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",433.3
-99.166111,16.823611,GRO,RMEGR,"RevoluciÛn Mexicana, Gro.",308
-100.472778,17.139444,GRO,SJEGR,"San JerÛnimo, Gro.",369
-99.516944,17.920833,GRO,SJTETELCINGOCFE,"San Juan Tetelcingo, Gro. CFE*",154.1
-99.482778,16.796389,GRO,SNMGR,"San Marcos, Gro.",420
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",229.6
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",177.2
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",305.4
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",80.2
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",168.8
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",189.4
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetl·n, Gro.",320.5
-101.545,17.863333,GRO,ZHTGR,"Zihuatanejo, Gro.",269.1
-101.516667,20.433333,GTO,ABSGJ,"Abasolo, Gto.",198.54
-100.716667,20.033333,GTO,ACNGJ,"Ac·mbaro, Gto.",250.02
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",155.8
-100.583333,20.55,GTO,AMCGJ,"Ameche, Gto.",244.52
-101.370833,20.712778,GTO,ANSGJ,"Arandas, Gto.",265.6
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",202.5
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",307.7
-101.631667,21.2925,GTO,BARBOSA,"Barbosa, Gto. ProtecciÛn Civil*",425.01
-101.833333,21.05,GTO,BRRGJ,"El Barrial, Gto.",320.43
-100.899722,20.280278,GTO,CBOGJ,"El Cubo, Gto. SGT*",36.2
-100.816667,20.533333,GTO,CLYGJ,"Celaya, Gto.",277.4
-101.474722,21.068056,GTO,comgj,"Comanjilla, Gto.",195
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",234.7
-101.630278,20.506667,GTO,CORRALEJO,"Corralejo Hidalgo, Gto. ProtecciÛn Civil*",306.87
-101.666667,20.616667,GTO,CRMGJ,"Cuer·maro, Gto.",259.6
-100.95,20.483333,GTO,CRTGJ,"Cort·zar, Gto.",229.8
-100.9,20.95,GTO,CSRGJ,"Cinco SeÒores, Gto.",319.24
-101.666667,21.2,GTO,CSTGJ,"Los Castillos, Gto.",350.1
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",253.53
-101.835278,21.05,GTO,EBAGJ,"El Barrial, Gto.",290.13
-100.5,20.2,GTO,ECBGJ,"El Cubo, Gto.",198.56
-101.2,20.9,GTO,ECHGJ,"El ChapÌn, Gto.",345.81
-101.366667,20.733333,GTO,ECNGJ,"El Conejo, Gto.",265.6
-101.688056,21.173333,GTO,EPLGJ,"El Palote, Gto.",362.6
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",290
-101.265,21.012222,GTO,GTOGJ,"Guanajuato, Gto.",482.1
-101.265,21.011944,GTO,GUANAJUATO,"Guanajuato, Gto. SGT*",61.4
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",293.42
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",250.8
-100.516667,20.133333,GTO,JCRGJ,"JerÈcuaro, Gto.",280.93
-100.525833,20.610278,GTO,LADGJ,"Las Adjuntas, Gto.",220.8
-101.286111,20.861944,GTO,LAPURISIMAGJ,"La PurÌsima, Gto. SGT*",92.6
-100.525833,20.610278,GTO,LASADJUNTAS,"Las Adjuntas, Gto. SGT*",116
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",186.07
-101.666667,21.1,GTO,LENGJ,"LeÛn, Gto.",266.32
-100.866667,20.383333,GTO,LGVGJ,"Puente la Gavia, Gto.",304
-101.358889,20.276111,GTO,LJIGJ,"Las JÌcamas, Gto.",291
-101.106944,21.3225,GTO,LQMGJ,"La Quemada, Gto.",279.8
-101.516667,21.633333,GTO,OCMGJ,"Ocampo, Gto.",223
-100.9,21.1,GTO,PDLGJ,"Puente Dolores, Gto.",255.52
-101.133333,20.516667,GTO,PERGJ,"Pericos, Gto.",205.71
-100.496111,21.22,GTO,POZGJ,"Pozos, Gto.",218.41
-101.287778,20.867222,GTO,PRSGJ,"La PurÌsima, Gto.",350.4
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",322
-99.831389,21.320833,GTO,SGORDAII,"Sierra Gorda 2, Gto. SMN*",56.4
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",204.2
-101.199444,20.565278,GTO,SLMGJ,"Salamanca, Gto.",215.82
-100.516667,21.3,GTO,SLPGJ,"San Luis de la Paz, Gto.",162
-100.667222,20.051667,GTO,SLSGJ,"SolÌs, Gto.",310.29
-100.884722,20.214167,GTO,SLVGJ,"Salvatierra, Gto.",185.03
-101.016389,20.430833,GTO,SMAGJ,"San Miguel de Allende, Gto.",293.7
-100.745833,20.577778,GTO,SMOGJ,"San Miguel Octopan, Gto.",161.6
-100.677778,20.050833,GTO,SOLISBRANIFF,"Solis-Braniff (hidro), Gto. SGT*",150.6
-101.066667,20.3,GTO,SRTGJ,"Santa Rita, Gto.",159.92
-101.3,20.6,GTO,TEMGJ,"TemascatÌo, Gto.",331.1
-100.8,20.5,GTO,TGRGJ,"Tres Guerras, Gto.",280.2
-101.182222,20.388611,GTO,VDSGJ,"Valle de Santiago, Gto.",231.51
-100.0925,21.298889,GTO,XICGJ,"Xich˙, Gto.",147.22
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",115.5
-98.333333,21.016667,HGO,ATCHD,"Atlapexco, Hgo.",237.5
-98.716111,20.185556,HGO,ELCHICO,"El Chico, Hgo. SMN*",176.2
-99.36,20.163889,HGO,ENDHD,"EndhÛ, Hgo.",266.51
-99.648889,20.371389,HGO,HCPHD,"Huichapan, Hgo.",148.7
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",181.03
-98.366667,21.154722,HGO,HUEHD,"Huejutla, Hgo. SMN*",0
-99.706944,20.32,HGO,HUICHAPAN,"Huichapan, Hgo. SMN*",155.75
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",117.63
-98.128889,20.136111,HGO,LAGUNASGT,"La Laguna, Hgo. SGT*",92
-99.348056,20.056667,HGO,LASROSAS,"Las Rosas, Hgo. OCAVM*",95.1
-98.757222,20.591667,HGO,LMTHD,"Metztitl·n, Hgo.",109
-99.220278,20.873333,HGO,MARMOLES,"Los M·rmoles, Hgo. SMN*",44.2
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",175.05
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatl·n, Hgo.",187.32
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",139.9
-98.334722,20.0575,HGO,PERHD,"La Esperanza, Hgo.",88.97
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo GÛmez, Hgo.",241.02
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",151
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",222.02
-98.825556,19.882778,HGO,TEZONTEPEC,"Tezontepec, Hgo. OCAVM*",9.6
-98.369444,20.083333,HGO,TLGHD,"Tulancingo, Hgo.",54.41
-99.385,19.835278,HGO,TXMHD,"Taxhimay, Hgo.",180
-99.501111,20.663333,HGO,ZMPHD,"Ing. Fernando Hiriart Balderrama, Hgo.",97.3
-98.647222,20.652778,HGO,ZXTHD,"Zacualtip·n, Hgo.",115
-103.133333,20.316667,JAL,ACHAPALAGDL,"Acueducto Chapala-Guadalajara, Jal. SGT*",140.4
-102.436944,21.599444,JAL,AJJJL,"Ajoj˙car, Jal.",195.51
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",191.11
-104.061111,19.913611,JAL,BBAJL,"Basilio Vadillo, Jal.",68
-103.726111,22.4,JAL,BCSJL,"Bocas, Jal.",153.31
-103.783611,21.830556,JAL,BLNJL,"BolaÒos, Jal.",149
-103.465278,19.697778,JAL,CGZJL,"Ciudad Guzm·n, Jal.",143.1
-105.044722,19.498611,JAL,CHAMELA,"Chamela-Cuixmala, Jal. SMN*",125.8
-104.566667,19.233333,JAL,CIHJL,"Cihuatl·n, Jal.",171.7
-103.25,22.133333,JAL,CLTJL,"Colotl·n, Jal.",81.4
-105.129722,19.9975,JAL,CPEJL,"CajÛn de PeÒa, Jal.",159.51
-104.780833,20.479722,JAL,CRNJL,"Corrinchis, Jal.",164.14
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",171.3
-102.7825,20.341389,JAL,CUIJL,"Cuitzeo, Jal.",162.52
-105.05,20.583333,JAL,CULJL,"Cuale, Jal.",175.24
-102.85,21.133333,JAL,CUNJL,"La CuÒa, Jal.",242.3
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",129.72
-103.333333,20.733333,JAL,EXPJL,"La Experiencia, Jal.",255.32
-103.373889,20.672778,JAL,GUAJL,"Guadalajara Centro, Jal.",311.2
-103.4,20.7,JAL,GUCJL,"Guadalajara los Colomos, Jal.",365
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",161
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",213.5
-103.426111,21.048611,JAL,LABOQUILLACFE,"La Boquilla, Jal. CFE*",176.7
-103.644167,20.676389,JAL,LAPRIMAVERA,"La Primavera, Jal. SMN*",131.6
-103.12,20.18,JAL,LDCJL,"Lago de Chapala, Jal.",101.52
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",256.61
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",130.8
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",235.3
-102.530833,21.336389,JAL,PELSABINOCFE,"Paso el Sabino, Jal. CFE*",372.1
-103.361667,20.583889,JAL,PITJL,"ProtecciÛn a Infraestructura y AtenciÛn a Emergencias, Jal.",118.43
-104.105833,21.196944,JAL,PLYJL,"La Yesca, Jal.",52.8
-102.231944,20.491111,JAL,POLJL,"Ing. Guillermo Lugo Sanabria, Jal.",317.62
-104.05,20.55,JAL,RAMJL,"RÌo Ameca, Jal.",110.63
-105.133611,19.998611,JAL,RTOJL,"RÌo Tomatl·n, Jal. SMN*",128.53
-101.835556,21.359167,JAL,SA1JL,"La Sauceda, Jal.",315.9
-102.509444,21.284722,JAL,SANGASPARCFE,"San Gaspar, Jal. CFE*",418.5
-101.85,21.35,JAL,SAUCEDACFE,"Sauceda, Jal. CFE*",260.25
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",294.7
-103.425833,21.038611,JAL,SCRISTOBAL2CFE,"San CristÛbal 2, Jal. CFE*",139.9
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",227.5
-104.148056,19.554444,JAL,SMANANTLANII,"Sierra Manatl·n 2, Jal. SMN*",55.8
-103.705556,20.908889,JAL,SRSJL,"Santa Rosa, Jal.",177.7
-103.705556,20.909444,JAL,STAROSACFE,"Santa Rosa, Jal. CFE*",192
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",303.02
-104.320278,20.036111,JAL,TCTJL,"Tacot·n, Jal.",83.8
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",136.51
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",232.75
-103.419444,20.4425,JAL,TLAJOMULCO,"Tlajomulco, Jal. SMN*",108
-104.370278,19.976111,JAL,TMLJL,"RamÛn Corona Madrigal General, Jal.",71.71
-103.183333,20.15,JAL,TUXCUECA,"Tuxcueca, Jal. SGT*",0
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",122.83
-103.366667,20.716667,JAL,ZPPJL,"Zapopan, Jal.",176
-99.377222,19.377222,MEX,2RSMX,"Dos RÌos, MÈx.",291.7
-98.655278,19.118611,MEX,ALTZOMONI,"Altzomoni, Mex. SMN*",110.4
-99.216667,19.566667,MEX,ARBMX,"Las Arboledas, MÈx.",184.7
-98.912222,19.543611,MEX,ATEMX,"Atenco (RÌo Xalapan), MÈx.",78.48
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., MÈx.",295.91
-99.589444,19.775,MEX,BUFMX,"La ConcepciÛn, Mex.",224.9
-99.7,19.333333,MEX,CALMX,"Calixtlahuaca, MÈx.",192.61
-99.239722,19.469722,MEX,CCHN,Colegio de Ciencias y Humanidades Naucalpan UNAM*,5
-99.298611,19.406667,MEX,CDBMX,"CaÌda del Borracho, MÈx.",260.07
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, MÈx.",165.83
-98.888611,19.494167,MEX,CHAPINGO,"Chapingo, MÈx. SGT*",106.88
-100.116667,19.2,MEX,CHIMX,"Chilesdo, MÈx.",170.22
-98.884722,19.483333,MEX,CHPMX,"Chapingo, MÈx.",122.1
-99.239444,19.534167,MEX,CLYMX,"Calacoaya, MÈx.",185.7
-99.304444,19.695,MEX,CNPMX,"La ConcepciÛn, MÈx.",224.9
-99.631667,19.292222,MEX,COBMX,"Observatorio de Estado de MÈxico, MÈx.",263.71
-100.183333,19.101667,MEX,COLMX,"Colorines, MÈx.",294.32
-99.559722,19.884722,MEX,DNXMX,"DanxhÛ, MÈx.",179.03
-99.238333,19.453611,MEX,EMOMX,"El Molinito RÌo Hondo, MÈx.",257.7
-98.916944,19.578889,MEX,GRDMX,"La Grande, MÈx.",108.42
-99.696944,20.046389,MEX,HPNMX,"Huapango, MÈx.",202
-99.769444,19.5675,MEX,IXCMX,"Ixtlahuaca, MÈx.",175.82
-98.643056,19.095556,MEX,IXTAPOPO,"Ixtapopo, MÈx. SMN*",150.2
-99.05,19.633333,MEX,K27MX,"km 27+250, MÈx.",182.82
-100.075833,19.383333,MEX,LBEMX,"Los Berros, MÈx.",201.2
-99.220833,19.477778,MEX,MBLMX,"Molino Blanco, MÈx.",277.51
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, MÈx. SMN*",186.4
-99.193611,19.616667,MEX,OBSMX,"San MartÌn Obispo, MÈx.",171.9
-99.175,19.575,MEX,PBTMX,"Planta Barrientos, MÈx.",127.96
-99.025,19.65,MEX,PCCMX,"Planta Chiconautla 2, MÈx.",172.47
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, MÈx.",176.02
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, MÈx.",127.75
-99.790278,19.829167,MEX,PFBMX,"Francisco JosÈ Trinidad Fabela, MÈx.",305.01
-99.775,19.461667,MEX,PIRMX,"Ignacio RamÌrez, MÈx.",191.42
-99.248889,19.429444,MEX,PLMMX,"Palmas, MÈx.",252.96
-99.260833,19.526944,MEX,PMDMX,"MadÌn, MÈx.",185.7
-99.739722,20.124167,MEX,PMNMX,"El Molino, MÈx.",234.01
-99.864444,20.038611,MEX,PNDMX,"—adÛ, MÈx.",215.03
-99.268056,19.524444,MEX,PREMX,"Presa MadÌçn, MÈx. SMN*",163.4
-99.213333,19.408333,MEX,PTLMX,"Presa Totolica, MÈx.",232.7
-99.603333,19.213333,MEX,RECMX,"RectorÌa, MÈx.",177.93
-98.911111,19.530556,MEX,SADMX,"San AndrÈs (Texcoco), MÈx.",140.91
-99.704722,19.465833,MEX,SBBMX,"JosÈ Antonio Alzate, MÈx.",325
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, MÈx.",141.3
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, MÈx.",53.1
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, MÈx.",235
-99.8,19.633333,MEX,SMLMX,"Santa MarÌa del Llano, MÈx.",247.02
-99.285,19.574444,MEX,SNJMX,"San Juan, Mex.",254
-98.858611,19.644722,MEX,SNLMX,"San Lucas, Mex.",72.05
-99.8,19.333333,MEX,TBRMX,"Tres Barrancas, MÈx.",278.04
-99.935833,18.931389,MEX,TESMX,"Texcaltitl·n, MÈx.",273.52
-98.900833,19.443611,MEX,TJCMX,"El Tejocote, MÈx.",273
-99.283333,19.453889,MEX,TOTMX,"Totolica, Mex.",235.2
-99.961389,19.660833,MEX,TPTMX,"San AndrÈs Tepetitl·n, MÈx.",271.06
-100.283333,19.1,MEX,TROMX,"Trojes, MÈx.",213.9
-99.283056,19.4525,MEX,TTLMX,"Totolica (hidro), MÈx.",214.7
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Mex.",139.53
-99.196111,19.403611,MEX,VALLEDEBRAVO,"Valle de Bravo, MÈx. SGT*",152
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, MÈx.",325.6
-99.334167,19.382222,MEX,VNDMX,"El Venado, MÈx.",256.31
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, MÈx.",258.21
-101.99,20.231389,MICH,ADUMC,"Adjuntas, Mich.",155.31
-100.608889,19.579722,MICH,AGOMC,"Agostitl·n, Mich.",108.5
-101.661111,19.926111,MICH,AMEMC,"Aristeo Mercado, Mich.",162.2
-102.371667,19.082778,MICH,APAMC,"Apatzing·n, Mich. SMN*",129.6
-102.371111,19.083056,MICH,APTMC,"Apatzing·n, Mich.",153.51
-102.289722,18.355,MICH,ARTEAGACFE,"Arteaga, Mich. CFE*",187.7
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",200.5
-101.459167,20.319444,MICH,CBLMC,"Casa Blanca, Mich.",242.02
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",220.7
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",188.5
-102.774167,19.287778,MICH,CHLMC,"ConstituciÛn de Apatzing·n, Mich.",325
-100.9,18.5,MICH,CMNMC,"Caimanera, Mich.",165.4
-101.259167,19.629722,MICH,COIMC,"CoÌntzio, Mich.",182.52
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",281.22
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",411.8
-102.436944,20.304444,MICH,DGNMC,"De Gonzalo, Mich.",52.2
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",159.04
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",145.1
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",75.81
-102.601944,19.958333,MICH,JARMC,"Jaripo, Mich.",142.5
-101.626667,20.248889,MICH,LANMC,"Los ¡ngeles, Mich.",136.6
-102.181389,18.046944,MICH,LAVILLITACFE,"La Villita, Mich. CFE*",491.7
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",250
-102.751389,20.146667,MICH,LPAMC,"La Palma, Mich.",6.6
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",232.81
-102.9,18.8,MICH,LPNMC,"Los Panches, Mich.",67.6
-102.2,18.8,MICH,LPSMC,"La PastorÌa, Mich.",41
-101.2,18.8,MICH,LPZMC,"Los Pinzanes, Mich.",204.8
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",173.31
-102.2,17.899167,MICH,MLCMC,"Melchor Ocampo L. C., Mich.",605
-102.2,17.899722,MICH,MLCMC,"Melchor Ocampo L. C., Mich.",605
-100.873611,19.829167,MICH,MLPMC,"MalpaÌs, Mich.",261.13
-100.277778,19.670833,MICH,MMONARCAI,"Mariposa Monarca 1, Mich. SMN*",172.6
-100.29,19.539167,MICH,MMONII,"Mariposa Monarca 2, Mich. SMN*",175
-101.2,19.7,MICH,MNOMC,"Morelia Norte, Mich.",273.8
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",278.03
-101.176111,19.688611,MICH,MORMC,"Morelia, Mich.",230.52
-100.439167,19.890833,MICH,MRVMC,"MaravatÌo, Mich.",179.01
-100.618889,20.277778,MICH,P3MEZQUITES,"Presa Tres Mezquites, Mich. SGT*",156.8
-101.05,19.49,MICH,PDBMC,"Planta de Bombeo, Mich.",249.02
-102.601389,19.959167,MICH,PDEGONZALO,"Presa de Gonzalo, Mich. SGT*",55.6
-102.431389,20.303056,MICH,PJARIPO,"Presa Jaripo, Mich. SGT*",182
-101.6,20.3,MICH,PORMC,"Pastor Ortiz, Mich.",165.02
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",118.5
-102.136944,19.961389,MICH,PUREPETIRO,"Presa Urepetiro, Mich. SGT*",215.4
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",210.5
-102.464722,20.208333,MICH,SCRMC,"San CristÛbal, Mich.",261.5
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",169.5
