Lon,Lat,Clave,Edo,Est,Tmed
-106.98,24.93,TMZDR,DGO,Tamazula Dgo.,23.00892857
-105.42,25.04,SPPDR,DGO,Santiago Papasquiaro Dgo.,16.07142857
-105.44,25.22,SACDR,DGO,Salomé Acosta Dgo.,14.64285714
-104.11,25.23,NZSDR,DGO,Nazas Dgo.,20.39285714
-104.07,25.26,AM2DR,DGO,Agustín Melgar Dgo. SMN*,17.50555556
-103.77,25.27,FZRDR,DGO,Francisco Zarco Dgo.,18.84259259
-105.25,25.5,GESDR,DGO,General Escobedo Dgo.,14.28
-103.52,25.53,CLRDR,DGO,Ciudad Lerdo Dgo.,18.94642857
-105.02,25.59,LCRDR,DGO,Lázaro Cárdenas Dgo.,15
-103.85,25.82,MPMDR,DGO,Mapimí Dgo.,22.73214286
-105.96,25.93,GNCDR,DGO,Guanacevit Dgo.,8.928571429
-105.37,25.95,SMODR,DGO,Santa María del Oro Dgo.,11.05357143
-103.44,26.11,THODR,DGO,Tlahualilo Dgo.,18.08928571
-106.37,26.13,ROSDR,DGO,La Rosilla Dgo.,4.942307692
-104.93,26.24,VHGDR,DGO,Villa Hidalgo Dgo.,13.91071429
-105.56,26.44,SGBDR,DGO,San Gabriel Dgo.,14.76190476
-105.51,26.45,VOCDR,DGO,Villa Ocampo Dgo.,14.634
-104.12,26.52,CEBDR,DGO,Ceballos Dgo.,17.10714286
-98.41,16.47,CNLGR,GRO,Cuajinicuilapa Gro.,25.5
-98.43,16.68,OMEGR,GRO,Ometepec Gro.,20.46428571
-99.24,16.76,LDGGR,GRO,Las Vigas Gro.,24.44
-99.75,16.76,ACUGR,GRO,Acapulco Gro. SMN*,25.66111111
-99.8,16.8,ODAGR,GRO,Observatorio de Acapulco Gro.,26.73928571
-99.91,16.85,ACAGR,GRO,Acapulco Gro.,26.38333333
-99.1,16.95,AYUGR,GRO,Ayutla Gro.,26.26315789
-100.02,16.96,LDCGR,GRO,Laguna de Coyuca Gro.,25.2
-99.78,16.97,K21GR,GRO,km 21 Gro.,27.04166667
-100.09,17.01,CDBGR,GRO,Coyuca de Benítez Gro.,26.40909091
-100.47,17.14,SJEGR,GRO,San Jerónimo Gro.,26.51785714
-99.53,17.17,TCOGR,GRO,Tierra Colorada Gro.,26.45238095
-100.43,17.21,ATYGR,GRO,Atoyac Gro.,27.97916667
-101.05,17.38,CYQGR,GRO,Coyuquilla Gro.,26.55263158
-99.45,17.48,PETGR,GRO,Petaquillas Gro.,21.34375
-98.6,17.5,TLPGR,GRO,Tlapa Gro.,24.35714286
-99.5,17.55,CHIGR,GRO,Chilpancingo Gro.,21.04807692
-99.4,17.57,TXTGR,GRO,Tixtla Gro.,22.72916667
-99.52,17.58,AERGR,GRO,Aeropuerto de Chilpancingo Gro.,23.58035714
-99.5,17.6,ODZGR,GRO,Observatorio de Zumpango Gro.,23.48214286
-99.18,17.61,CHLGR,GRO,Chilapa Gro.,20.95
-99.7,17.67,CCHGR,GRO,Chichihualco Gro.,22.07142857
-98.74,17.78,OLNGR,GRO,Olinala Gro.,26.07142857
-99.98,17.79,TLAGR,GRO,Tlacotepec Gro.,15.08928571
-101.54,17.86,ZHTGR,GRO,Zihuatanejo Gro.,29.02083333
-98.49,17.9,XXHGR,GRO,Xochihuehuetlán Gro.,25
-99.55,18.35,IGLGR,GRO,Iguala Gro.,26.35357143
-100.66,18.36,CALGR,GRO,Ciudad Altamirano Gro.,27.89285714
-100.27,18.38,VGRGR,GRO,Vicente Guerrero Gro.,26.67045455
-101,18.42,LCLGR,GRO,La Calera Gro.,23.96590909
-99.4,18.46,BVSGR,GRO,Buena Vista Gro.,22.67857143
-100.72,20.03,ACNGJ,GTO,Acámbaro Gto.,18.69230769
-100.67,20.05,SLSGJ,GTO,Solís Gto.,18.19642857
-100.52,20.13,JCRGJ,GTO,Jerécuaro Gto.,16.72321429
-100.9,20.28,ECBGJ,GTO,El Cubo Gto.,17.50892857
-100.88,20.21,SLVGJ,GTO,Salvatierra Gto.,19.20535714
-101.36,20.28,LJIGJ,GTO,Las Jícamas Gto.,18.60714286
-100.75,20.28,TARGJ,GTO,Tarimoro Gto.,18.92857143
-101.07,20.29,LDYGJ,GTO,Laguna de Yuriria Gto.,17.46428571
-101.07,20.3,SRTGJ,GTO,Santa Rita Gto.,17.6875
-101.18,20.39,VDSGJ,GTO,Valle de Santiago Gto.,17.84615385
-101.02,20.4,SJLGJ,GTO,Santa Julia Gto.,17.82142857
-101.52,20.43,ABSGJ,GTO,Abasolo Gto.,20.25892857
-101.74,20.44,GLNGJ,GTO,La Golondrina Gto.,19.3
-100.62,20.45,APSGJ,GTO,Apaseo el Alto Gto.,19.66071429
-100.95,20.48,CRTGJ,GTO,Cortázar Gto.,19.24038462
-101.63,20.5,ATBGJ,GTO,Agua Tibia Gto.,17.33928571
-101.13,20.52,PERGJ,GTO,Pericos Gto.,16.86607143
-100.82,20.53,CLYGJ,GTO,Celaya Gto.,19.20535714
-100.68,20.53,AEGGJ,GTO,Apaseo el Grande Gto.,19.55769231
