,Lon,Lat,Clave,Edo,Est,Tmed_1,Tmed_2,Tmed_3,Tmed_4,Tmed_5,Tmed_6,Tmed_7,Tmed_8,Tmed_9,Tmed_10,Tmed_11,Tmin_1,Tmin_2,Tmin_3,Tmin_4,Tmin_5,Tmin_6,Tmin_7,Tmin_8,Tmin_9,Tmin_10,Tmin_11,Tmax_1,Tmax_2,Tmax_3,Tmax_4,Tmax_5,Tmax_6,Tmax_7,Tmax_8,Tmax_9,Tmax_10,Tmax_11
127,-98.49,17.9,XXHGR,GRO,Xochihuehuetlán Gro.,22.08064516,25.0,27.44827586,28.48076923,29.46551724,27.7,26.22580645,27.03571429,26.6,26.0,24.9,10.48387097,13.61538462,16.68965517,17.34615385,19.06896552,19.5,18.25806452,18.53571429,18.0,17.9,14.8,34.13333333,36.38461538,38.20689655,39.61538462,39.86206897,35.9,34.19354839,35.53571429,35.1,34.0,34.9
128,-99.55,18.35,IGLGR,GRO,Iguala Gro.,23.83709677,26.35357143,28.34193548,29.3125,30.20967742,27.39,26.08064516,26.45645161,26.0,25.1,25.0,15.48709677,17.64642857,20.42903226,20.76428571,22.06774194,21.68666667,20.40322581,20.63548387,20.8,20.2,18.8,31.45333333,35.06071429,36.25483871,37.86071429,38.3516129,33.09333333,31.75806452,32.27741935,31.3,30.1,31.2
129,-100.66,18.36,CALGR,GRO,Ciudad Altamirano Gro.,25.48387097,27.89285714,30.59677419,31.20192308,32.72580645,29.74074074,28.50806452,28.50925926,28.1,26.8,27.4,16.59677419,18.55357143,21.96774194,21.88461538,24.22580645,23.09259259,22.048387100000003,22.14814815,22.3,21.6,20.7,33.75,37.23214286,39.22580645,40.51923077,41.22580645,36.38888889,34.96774194,34.87037037,33.9,32.1,34.1
130,-100.27,18.38,VGRGR,GRO,Vicente Guerrero Gro.,25.45967742,26.67045455,29.08064516,29.0875,29.84615385,26.14814815,24.65322581,25.29,25.4,24.9,25.4,14.33870968,15.18181818,17.69354839,17.675,19.38461538,17.5,16.4516129,16.78,16.6,16.6,15.7,38.94230769,38.15909091,40.46774194,40.5,40.30769231,34.7962963,32.85483871,33.8,34.2,33.3,35.2
131,-99.4,18.46,BVSGR,GRO,Buena Vista Gro.,20.20967742,22.67857143,23.59677419,24.73333333,25.29032258,22.76666667,21.30645161,22.70967742,22.1,21.1,21.2,12.12903226,14.14285714,15.67741935,16.76666667,17.61290323,16.6,14.96774194,16.0,16.1,15.3,14.3,27.96666667,31.21428571,31.51612903,32.7,32.96774194,28.93333333,27.64516129,29.41935484,28.1,26.8,28.0
132,-100.72,20.03,ACNGJ,GTO,Acámbaro Gto.,16.17741935,18.69230769,21.35483871,22.03333333,24.06451613,22.7,20.33870968,21.08064516,20.3,19.9,19.0,7.741935484,9.115384615,11.58064516,12.16666667,15.12903226,15.83333333,13.48387097,14.16129032,13.6,13.5,12.0,24.96774194,28.26923077,31.12903226,31.9,33.0,29.56666667,27.19354839,28.0,26.9,26.3,26.1
133,-100.67,20.05,SLSGJ,GTO,Solís Gto.,16.29032258,18.19642857,20.41935484,20.74137931,23.16129032,22.53333333,20.21666667,20.88870968,20.8,20.1,19.4,7.806451612999999,8.785714286000001,11.48387097,11.68965517,14.29032258,15.96666667,13.86666667,14.29032258,14.5,13.6,12.4,25.14814815,27.60714286,29.35483871,29.79310345,32.03225806,29.1,26.56666667,27.48709677,27.0,26.6,26.4
134,-100.52,20.13,JCRGJ,GTO,Jerécuaro Gto.,14.58870968,16.72321429,19.35483871,19.75892857,21.66935484,20.88541667,20.19354839,20.69354839,20.7,19.7,18.5,4.709677419,5.732142857,9.112903226,8.928571429,10.75806452,11.75,12.41935484,13.20967742,12.7,11.2,9.5,26.77241379,27.71428571,29.59677419,30.58928571,32.58064516,30.02083333,27.96774194,28.17741935,28.7,28.2,27.5
135,-100.9,20.28,ECBGJ,GTO,El Cubo Gto.,15.24193548,17.50892857,19.25,19.98333333,23.02419355,22.91666667,20.33870968,20.42741935,19.7,19.1,18.0,5.0806451610000005,6.892857143,8.451612903,9.066666667,12.66129032,15.43333333,13.72580645,13.53225806,12.6,12.3,10.5,23.65,28.125,30.048387100000003,30.9,33.38709677,30.4,26.951612899999997,27.32258065,26.8,25.8,25.5
136,-100.88,20.21,SLVGJ,GTO,Salvatierra Gto.,16.34677419,19.20535714,20.55645161,20.93965517,22.95967742,22.475,20.701612899999997,20.97580645,20.7,20.4,19.6,6.629032258,9.035714286000001,10.06451613,10.27586207,12.87096774,14.26666667,13.27419355,13.12903226,12.9,12.7,11.1,26.12258065,29.375,31.048387100000003,31.60344828,33.04838710000001,30.68333333,28.12903226,28.82258065,28.5,28.2,28.1
137,-101.36,20.28,LJIGJ,GTO,Las Jícamas Gto.,16.61290323,18.60714286,21.77419355,22.03333333,24.11290323,24.125,21.61290323,22.03225806,22.4,22.7,20.9,7.7741935479999995,9.142857142999999,12.4516129,12.53333333,14.70967742,16.1,14.83870968,15.03225806,14.2,14.9,13.2,26.27777778,28.07142857,31.09677419,31.53333333,33.51612903,32.15,28.38709677,29.03225806,30.7,30.4,28.5
138,-101.07,20.29,LDYGJ,GTO,Laguna de Yuriria Gto.,14.90322581,17.46428571,19.41935484,20.19166667,22.01612903,20.81666667,19.43548387,20.048387100000003,19.3,18.7,18.0,5.741935484,7.785714286,9.451612903,10.15,12.62903226,14.08333333,13.22580645,13.24193548,12.5,12.2,10.8,24.73548387,27.14285714,29.38709677,30.23333333,31.40322581,27.55,25.64516129,26.85483871,26.1,25.2,25.3
139,-101.07,20.3,SRTGJ,GTO,Santa Rita Gto.,15.74193548,17.6875,19.55645161,20.38333333,23.18548387,22.55833333,20.75,20.96666667,19.8,19.7,18.3,6.209677419,7.482142857,9.758064516000001,10.03333333,13.56451613,15.28333333,13.5483871,14.0,12.7,13.0,10.8,24.22580645,27.89285714,29.35483871,30.73333333,32.80645161,29.83333333,27.951612899999997,27.93333333,26.9,26.4,25.8
140,-101.18,20.39,VDSGJ,GTO,Valle de Santiago Gto.,15.0,17.84615385,19.61290323,19.96153846,22.98387097,23.11111111,21.29032258,20.85967742,21.2,20.3,19.3,6.677419355,7.076923077000001,9.290322581,10.11538462,13.41935484,14.85185185,14.16129032,13.51612903,14.0,13.2,11.6,24.22222222,28.61538462,29.93548387,29.80769231,32.54838710000001,31.37037037,28.41935484,28.20322581,28.3,27.5,27.0
141,-101.02,20.4,SJLGJ,GTO,Santa Julia Gto.,15.7983871,17.82142857,19.68548387,20.26666667,22.88709677,21.75,19.798387100000003,20.04516129,19.8,19.9,19.2,5.806451612999999,6.946428571,9.370967742000001,9.916666667000001,13.30645161,14.0,12.41935484,12.48387097,12.2,12.2,10.5,25.77096774,28.69642857,30.0,30.61666667,32.46774194,29.5,27.17741935,27.60645161,27.4,27.6,27.9
142,-101.52,20.43,ABSGJ,GTO,Abasolo Gto.,17.50806452,20.25892857,22.33870968,23.4,26.09677419,24.76666667,22.55645161,22.86612903,22.0,21.8,20.6,9.564516129,11.35714286,13.88709677,14.98333333,17.951612899999997,17.33333333,15.41935484,15.37096774,15.0,14.7,13.3,25.72580645,29.16071429,30.79032258,31.81666667,34.24193548,32.2,29.69354839,30.36129032,28.9,28.9,28.0
143,-101.74,20.44,GLNGJ,GTO,La Golondrina Gto.,16.51612903,19.3,21.85294118,21.2173913,23.80645161,22.59615385,21.06896552,20.96666667,20.2,20.4,20.2,9.838709677,12.08,14.23529412,13.43478261,15.96774194,15.38461538,14.27586207,14.43333333,13.7,14.8,14.4,23.75,26.52,29.47058824,29.0,31.64516129,29.80769231,27.86206897,27.5,26.8,26.0,25.9
144,-100.62,20.45,APSGJ,GTO,Apaseo el Alto Gto.,16.89516129,19.66071429,20.97580645,21.90833333,24.53225806,22.74166667,21.08064516,21.58064516,20.9,20.2,19.2,8.451612903,10.30357143,11.87096774,13.16666667,16.41935484,16.0,14.40322581,14.83870968,14.3,14.4,12.1,24.77586207,29.01785714,30.08064516,30.65,32.64516129,29.48333333,27.75806452,28.32258065,27.5,26.1,26.3
145,-100.95,20.48,CRTGJ,GTO,Cortázar Gto.,16.5483871,19.24038462,21.47,21.825,25.16935484,24.0,22.68548387,22.33064516,21.4,21.2,19.9,7.387096774,9.788461538,12.86,12.83333333,17.06451613,16.51666667,15.24193548,15.37096774,14.7,14.7,12.6,24.56896552,28.69230769,30.08,30.81666667,33.27419355,31.48333333,30.12903226,29.29032258,28.2,27.8,27.2
146,-101.63,20.5,ATBGJ,GTO,Agua Tibia Gto.,15.69354839,17.33928571,20.05555556,20.55,22.67741935,23.10833333,21.26612903,21.42741935,21.2,20.4,19.0,5.258064516,6.142857143,9.074074074,9.8,11.91935484,15.51666667,13.85483871,14.08064516,13.9,13.0,10.4,26.68518519,28.53571429,31.03703704,31.3,33.43548387,30.7,28.67741935,28.77419355,28.5,27.7,27.6
147,-101.13,20.52,PERGJ,GTO,Pericos Gto.,15.42741935,16.86607143,18.62903226,18.81896552,22.43548387,22.49285714,20.92741935,21.06451613,20.4,20.3,18.6,6.483870968,7.035714286,9.290322581,8.879310345,12.72580645,15.42857143,13.93548387,14.09677419,13.3,13.3,10.6,25.01666667,26.69642857,27.96774194,28.75862069,32.14516129,29.55714286,27.91935484,28.03225806,27.5,27.2,26.6
148,-100.82,20.53,CLYGJ,GTO,Celaya Gto.,17.20967742,19.20535714,21.94565217,22.51851852,25.35483871,23.98333333,22.02419355,22.59677419,22.3,21.9,20.1,7.709677419,9.232142857000001,11.7826087,12.75925926,16.79032258,16.73333333,15.19354839,15.5483871,15.2,14.9,12.3,26.66129032,29.17857143,32.10869565,32.27777778,33.91935484,31.23333333,28.85483871,29.64516129,29.5,28.8,28.0
149,-100.68,20.53,AEGGJ,GTO,Apaseo el Grande Gto.,17.92741935,19.55769231,22.23076923,22.7037037,24.95967742,24.27884615,22.87903226,23.16129032,23.0,21.8,20.1,7.935483871000001,9.038461538,11.76923077,12.75925926,15.82258065,16.28846154,14.75806452,15.08064516,14.4,14.0,12.2,26.23214286,30.07692308,32.69230769,32.64814815,34.09677419,32.26923077,31.0,31.24193548,31.5,29.5,28.1
150,-100.58,20.55,AMCGJ,GTO,Ameche Gto.,15.92741935,17.55357143,20.02419355,20.725,23.16129032,22.30833333,21.08870968,21.01,20.1,19.5,18.1,6.0,7.517857143,10.14516129,10.6,13.91935484,14.76666667,13.67741935,13.7,12.9,12.7,10.6,23.27419355,27.58928571,29.90322581,30.85,32.40322581,29.85,28.5,28.32,27.3,26.3,25.7
151,-101.2,20.57,SLMGJ,GTO,Salamanca Gto.,16.95967742,19.16964286,21.47580645,22.30833333,24.83870968,23.55833333,21.74193548,22.21666667,21.2,20.9,20.0,8.0,9.214285713999999,11.80645161,12.75,15.9516129,16.41666667,14.87096774,15.11666667,14.3,14.3,12.3,26.10967742,29.125,31.14516129,31.86666667,33.72580645,30.7,28.61290323,29.31666667,28.1,27.6,27.7
152,-101.3,20.6,TEMGJ,GTO,Temascatío Gto.,17.82258065,20.10714286,22.52419355,23.0,25.37096774,25.10833333,23.02419355,23.62096774,23.0,22.4,21.3,9.370967742000001,10.5,12.96774194,13.31666667,16.20967742,18.06666667,16.37096774,16.96774194,16.2,15.9,13.8,26.39677419,29.71428571,32.08064516,32.68333333,34.53225806,32.15,29.67741935,30.27419355,29.7,29.0,28.9
153,-101.67,20.62,CRMGJ,GTO,Cuerámaro Gto.,18.12903226,21.13392857,23.16964286,24.23333333,26.5,25.18333333,23.24193548,23.38064516,23.3,22.4,20.8,9.64516129,11.67857143,13.82142857,14.8,17.67741935,17.73333333,15.77419355,15.64516129,15.6,14.9,13.2,27.46153846,30.58928571,32.51785714,33.66666667,35.32258065,32.63333333,30.70967742,31.11612903,30.9,29.9,28.4
154,-101.84,20.68,LADGJ,GTO,Las Adjuntas Gto.,14.38709677,16.0,18.14705882,20.0,23.26612903,22.83928571,22.07692308,22.08064516,21.2,20.4,18.9,4.516129032,5.076923077,6.764705882,10.0,13.51612903,15.32142857,15.15384615,15.0,14.4,13.7,11.8,25.03703704,26.92307692,29.52941176,30.0,33.01612903,30.35714286,29.0,29.16129032,28.1,27.1,26.0
155,-101.37,20.73,ECNGJ,GTO,El Conejo Gto.,15.36290323,17.84821429,20.37903226,21.30833333,24.09677419,23.64285714,21.62903226,21.775,21.2,20.7,19.2,5.435483871000001,7.035714286,9.774193548,10.76666667,13.90322581,16.0,14.48387097,14.73333333,14.0,13.3,10.9,25.78333333,28.66071429,30.98387097,31.85,34.29032258,31.28571429,28.77419355,28.81666667,28.4,28.0,27.6
156,-100.83,20.85,IALGJ,GTO,Ignacio Allende Gto.,15.42741935,18.64285714,20.548387100000003,21.79166667,24.44354839,23.11666667,21.95967742,22.35483871,21.1,20.4,19.2,6.112903226,8.785714286000001,10.25806452,11.91666667,15.03225806,14.88333333,13.43548387,14.03225806,12.8,12.8,10.4,24.94827586,28.5,30.83870968,31.66666667,33.85483871,31.35,30.48387097,30.67741935,29.5,28.0,28.0
157,-101.29,20.87,PRSGJ,GTO,La Purísima Gto.,16.64516129,18.47321429,21.06451613,22.025,24.40322581,23.41666667,21.81451613,21.62580645,21.7,21.6,20.1,8.290322581,8.696428571,11.59677419,12.23333333,14.82258065,16.38333333,14.80645161,15.0,14.6,14.5,12.4,25.01666667,28.25,30.53225806,31.81666667,33.98387097,30.45,28.82258065,28.251612899999994,28.8,28.7,27.8
158,-100.9,20.95,CSRGJ,GTO,Cinco Señores Gto.,13.74193548,16.67045455,19.32692308,19.63793103,22.5,21.39166667,19.63709677,20.04032258,19.2,18.7,17.7,3.419354839,5.090909091,8.5,8.465517241,12.17741935,14.15,13.14516129,13.17741935,12.3,12.2,9.8,23.93548387,28.25,30.15384615,30.81034483,32.82258065,28.63333333,26.12903226,26.90322581,26.0,25.2,25.6
159,-101.26,21.01,GTOGJ,GTO,Guanajuato Gto.,15.90967742,18.30892857,21.06481481,21.66553571,23.87419355,23.59285714,21.68709677,22.37580645,21.2,20.4,18.5,8.035483871,9.767857142999999,12.1,12.5,15.18709677,16.08214286,14.12580645,14.68064516,14.3,13.6,11.3,23.85806452,26.85,30.02962963,30.83107143,32.56129032,31.10357143,29.248387100000006,30.07096774,28.1,27.1,25.7
160,-101.83,21.05,BRRGJ,GTO,El Barrial Gto.,14.84677419,17.78571429,19.75806452,20.16666667,22.87096774,23.01666667,21.19354839,20.98387097,20.6,20.6,18.6,5.661290322999999,7.75,9.774193548,10.23333333,13.87096774,16.93333333,15.77419355,15.83870968,14.2,14.0,11.0,24.98333333,27.82142857,29.74193548,30.1,31.87096774,29.1,26.61290323,26.12903226,26.9,27.1,26.1
161,-101.67,21.1,LENGJ,GTO,León Gto.,17.79032258,20.01785714,22.59677419,24.08333333,26.49193548,24.92857143,22.71774194,23.40483871,22.9,22.4,20.7,10.11290323,12.05357143,13.90322581,15.31666667,18.16129032,18.44642857,16.19354839,17.14516129,16.7,16.4,14.2,25.65172414,27.98214286,31.29032258,32.85,34.82258065,31.41071429,29.24193548,29.66451613,29.1,28.3,27.2
162,-100.93,21.15,DHGGJ,GTO,Dolores Hidalgo Gto.,15.25806452,18.41964286,20.51612903,19.98275862,22.798387100000003,21.3,20.41129032,21.32258065,20.9,19.7,17.6,2.274193548,4.928571429,6.7741935479999995,6.137931034,10.88709677,10.98333333,9.758064516000001,10.33870968,9.6,8.8,5.6,26.36538462,31.91071429,34.25806452,33.82758621,34.70967742,31.61666667,31.06451613,32.30645161,32.2,30.5,29.5
163,-101.69,21.17,EPLGJ,GTO,El Palote Gto.,16.08064516,19.26785714,21.94354839,23.00833333,25.41935484,24.84166667,22.43548387,22.925,21.9,21.4,19.7,7.838709677000001,9.589285713999999,12.16129032,13.0,15.80645161,17.25,15.27419355,15.28333333,14.8,14.6,11.9,25.94642857,28.94642857,31.72580645,33.01666667,35.03225806,32.43333333,29.59677419,30.56666667,29.1,28.3,27.4
164,-101.67,21.2,CSTGJ,GTO,Los Castillos Gto.,16.46774194,19.1875,21.35483871,21.975,24.24193548,23.81666667,21.37903226,22.10322581,21.3,20.8,19.6,7.387096774,9.357142857000001,11.24193548,11.86666667,14.82258065,16.26666667,13.80645161,14.5,13.9,13.5,11.4,26.03333333,29.01785714,31.46774194,32.08333333,33.66129032,31.36666667,28.951612899999997,29.70645161,28.6,28.1,27.8
165,-101.63,21.29,BARBOSA,GTO,Barbosa Gto. Protección Civil*,13.77580645,15.80178571,17.99310345,18.61166667,20.74516129,20.40178571,18.501612899999998,18.95833333,18.5,18.2,16.6,6.135483871,7.078571429,9.375862069,9.826666667000001,12.13225806,13.75,12.10967742,12.75666667,12.8,12.2,10.0,20.99259259,24.525,26.61034483,27.39666667,29.35806452,27.05357143,24.89354839,25.16,24.2,24.1,23.2
166,-100.09,21.3,XICGJ,GTO,Xichú Gto.,17.30833333,20.13043478,20.95,23.55555556,27.02419355,25.16071429,24.49137931,25.15967742,23.4,22.3,20.1,8.483333333,10.65217391,12.1,13.81481481,18.61290323,17.92857143,17.18965517,17.53225806,16.7,15.5,13.0,25.36206897,29.60869565,29.8,33.2962963,35.43548387,32.39285714,31.79310345,32.78709677,30.2,29.1,27.2
167,-100.52,21.3,SLPGJ,GTO,San Luis de la Paz Gto.,12.16935484,15.43269231,18.79404762,19.29807692,19.89516129,19.95,18.94354839,19.48225806,19.3,18.6,16.8,2.225806452,4.769230769,7.714285714,8.538461538,9.5,10.23333333,9.451612903,9.870967742000001,9.9,9.4,6.6,24.54,26.09615385,29.87380952,30.05769231,30.29032258,29.66666667,28.43548387,29.09354839,28.6,27.7,27.1
168,-99.31,19.96,PRQHD,HGO,Requena Hgo.,14.62096774,17.125,18.52419355,19.31666667,21.39516129,20.325,18.92741935,19.5,19.1,19.1,17.7,4.709677419,6.267857143,7.193548387000001,8.316666667,10.69354839,12.13333333,11.69354839,11.38333333,11.6,11.6,9.2,25.06666667,27.98214286,29.85483871,30.31666667,32.09677419,28.51666667,26.16129032,27.61666667,26.5,26.5,26.2
169,-98.37,20.08,TLGHD,HGO,Tulancingo Hgo.,14.44193548,17.91607143,18.43870968,20.41166667,21.85806452,19.31,17.90483871,18.77419355,18.4,17.9,17.1,6.283870968,9.025,10.00967742,11.53,13.27419355,12.39,10.84193548,10.72580645,11.1,10.9,10.2,23.19677419,26.80714286,26.86774194,29.29333333,30.44193548,26.23,24.96774194,26.82258065,25.7,24.9,23.9
170,-98.75,20.12,PCOHD,HGO,Observatorio de Pachuca Hgo.,13.54354839,16.60892857,17.59032258,19.06666667,20.37419355,19.03166667,18.02419355,19.09677419,18.1,17.7,16.5,5.174193548,7.5,8.461290323,10.28333333,11.75806452,12.76333333,11.5516129,11.80322581,11.8,11.6,9.2,22.57857143,25.71785714,26.71935484,27.85,28.99032258,25.3,24.49677419,26.39032258,24.4,23.8,23.8
171,-99.36,20.16,ENDHD,HGO,Endhó Hgo.,15.38709677,17.96428571,19.22580645,20.46666667,22.08064516,21.2,20.0,20.96774194,20.3,20.1,18.5,6.0,7.5,9.0,10.33333333,12.48387097,14.3,13.0483871,13.0,13.1,13.0,10.6,24.29032258,28.42857143,29.451612899999997,30.6,31.67741935,28.1,26.951612899999997,28.93548387,27.4,27.2,26.4
172,-99.22,20.24,MXQHD,HGO,Mixquiahuala Hgo.,14.58064516,17.375,18.35483871,20.0,21.548387100000003,20.13333333,18.87096774,19.9016129,19.0,18.9,17.4,5.741935484,7.642857143,9.064516129,10.73333333,12.74193548,13.8,12.25806452,12.61290323,12.3,12.3,10.3,23.67741935,27.10714286,27.64516129,29.26666667,30.35483871,26.46666667,25.48387097,27.19032258,25.8,25.5,24.6
173,-98.94,20.27,ACTHD,HGO,Actopan Hgo.,15.41935484,17.325,17.97903226,19.265,21.58064516,19.96666667,18.78448276,19.32758621,18.8,18.5,17.0,4.064516128999999,6.02,7.006451612999999,8.696666667,11.0,12.56666667,11.5,11.27586207,11.4,11.1,8.4,24.21724138,28.63,28.951612899999997,29.83333333,32.16129032,27.36666667,26.06896552,27.37931034,26.3,25.9,25.7
174,-99.33,20.36,PRGHD,HGO,Javier Rojo Gómez Hgo.,15.62903226,19.48214286,20.93548387,21.8,24.5,22.43333333,21.80645161,22.48387097,21.3,20.5,20.5,7.322580645,10.35714286,11.80645161,11.73333333,14.64516129,15.5,14.67741935,15.03225806,13.7,12.9,11.9,25.20645161,28.60714286,30.06451613,31.86666667,34.35483871,29.36666667,28.93548387,29.93548387,28.9,28.2,29.2
175,-99.38,20.44,PVAHD,HGO,Vicente Aguirre Hgo.,15.19354839,19.78571429,21.20967742,22.35,24.87096774,22.51666667,22.48387097,22.16129032,21.8,21.2,20.6,6.741935484,11.35714286,12.25806452,13.0,15.51612903,15.6,15.70967742,14.48387097,14.4,13.8,12.3,25.50645161,28.21428571,30.16129032,31.7,34.22580645,29.43333333,29.25806452,29.83870968,29.3,28.7,28.8
176,-99.22,20.48,IXMHD,HGO,Ixmiquilpan Hgo.,15.66129032,18.6875,19.44354839,21.265,23.53225806,21.65833333,20.56290323,20.56666667,19.3,20.0,18.3,7.806451612999999,10.05357143,11.17741935,12.09666667,15.0483871,15.25333333,14.33548387,14.41666667,13.5,13.8,11.5,23.75806452,27.32142857,27.70967742,30.43333333,32.01612903,28.06333333,26.79032258,26.71666667,25.1,26.3,25.0
177,-98.65,20.65,ZXTHD,HGO,Zacualtipán Hgo.,13.7,17.98,16.25,19.67241379,22.40322581,19.96666667,19.0,20.57741935,19.6,18.6,16.8,6.266666667000001,7.88,8.566666667,10.03448276,13.80645161,13.06666667,12.41935484,12.5483871,12.7,11.8,9.5,23.7037037,28.08,23.93333333,29.31034483,31.0,26.86666667,25.58064516,28.60645161,26.6,25.4,24.1
178,-99.5,20.66,ZMPHD,HGO,Ing. Fernando Hiriart Balderrama Hgo.,18.26333333,21.39107143,21.81129032,23.80178571,25.85967742,24.23888889,23.38548387,24.20227273,23.4,23.0,21.2,11.78333333,13.90357143,15.19354839,16.67857143,18.89032258,19.47037037,18.70645161,18.76363636,18.4,17.9,15.6,24.72068966,28.87857143,28.42903226,30.925,32.82903226,29.00740741,28.06451613,29.64090909,28.4,28.1,26.7
179,-104.06,19.91,BBAJL,JAL,Basilio Vadillo Jal.,22.25806452,22.64285714,23.61290323,23.92857143,25.12903226,25.3,23.91935484,23.87096774,24.2,23.8,23.1,11.70967742,12.03571429,13.09677419,13.14285714,14.41935484,14.96666667,13.61290323,14.29032258,14.8,14.1,13.1,32.83333333,33.25,34.12903226,34.71428571,35.83870968,35.63333333,34.22580645,33.45161289999999,33.6,33.5,33.1
180,-105.13,20.0,CPEJL,JAL,Cajón de Peña Jal.,25.48387097,25.17857143,26.18548387,26.38333333,26.98225806,28.9047619,29.02678571,28.94827586,28.8,28.1,27.4,20.80645161,19.76785714,19.74193548,19.48333333,20.4,24.11904762,25.0,25.13793103,25.0,24.9,24.0,30.25,30.58928571,32.62903226,33.28333333,33.56451613,33.69047619,33.05357143,32.75862069,32.5,31.4,30.8
181,-103.2,20.29,LDCJL,JAL,Lago de Chapala Jal.,18.0,20.21428571,22.12903226,23.25,25.47580645,24.65833333,22.61290323,22.61666667,22.4,22.2,21.3,13.0,14.55357143,16.08064516,16.83333333,18.548387100000003,19.45,17.72580645,18.23333333,18.3,17.7,16.4,24.4,25.875,28.17741935,29.66666667,32.40322581,29.86666667,27.5,27.0,26.5,26.7,26.1
182,-102.71,20.29,JMYJL,JAL,Jamay Jal.,14.51290323,16.85416667,18.84259259,19.48,21.58653846,22.48275862,20.61111111,20.79032258,20.5,19.8,18.2,5.7354838710000005,7.520833333,9.037037037000001,9.7,12.26923077,15.18965517,14.05555556,13.91935484,13.5,12.8,10.5,23.95,26.1875,28.64814815,29.26,30.90384615,29.77586207,27.16666667,27.66129032,27.5,26.7,25.9
183,-103.32,20.58,TLAJL,JAL,Tlaquepaque Jal.,18.72580645,21.27884615,23.79310345,24.18478261,26.09615385,26.65833333,24.46,24.66666667,24.5,23.3,21.6,10.67741935,12.59615385,14.84482759,15.45652174,18.01923077,19.13333333,17.02,17.98333333,18.0,16.8,14.8,26.38888889,29.96153846,32.74137931,32.91304348,34.17307692,34.18333333,31.9,31.35,31.0,29.8,28.4
184,-103.37,20.67,GUAJL,JAL,Guadalajara Centro Jal.,17.57258065,20.08928571,22.048387100000003,22.62068966,24.46428571,23.475,20.90517241,21.38793103,20.9,20.1,19.4,10.72580645,12.875,14.38709677,15.37931034,17.07142857,16.08333333,13.86206897,15.413793099999998,15.6,14.9,13.6,23.875,27.30357143,29.70967742,29.86206897,31.85714286,30.86666667,27.94827586,27.36206897,26.3,25.4,25.2
185,-98.87,19.19,SLAMX,MEX,San Luis Ameca Méx.,12.64516129,15.21428571,16.16129032,17.35,18.75,17.76666667,16.46774194,16.76290323,16.9,16.8,15.7,3.85483871,6.089285714,7.048387097000001,9.1,11.01612903,11.81666667,10.74193548,10.24193548,10.5,10.6,8.1,22.5,24.33928571,25.27419355,25.6,26.48387097,23.71666667,22.19354839,23.28387097,23.2,22.9,23.3
186,-99.28,19.45,PTLMX,MEX,Presa Totolica Méx.,11.73387097,14.50892857,15.89516129,16.93333333,18.12903226,17.15,15.70967742,16.35322581,15.9,15.7,14.1,2.419354839,4.071428571,5.016129032,6.333333333,7.822580645,9.533333333,8.709677419,8.564516129,8.9,8.8,6.5,20.58064516,24.94642857,26.77419355,27.53333333,28.43548387,24.76666667,22.70967742,24.14193548,22.8,22.5,21.8
187,-99.24,19.45,EMOMX,MEX,El Molinito Río Hondo Méx.,11.4516129,14.17857143,15.48387097,16.21666667,17.58064516,16.15,14.25806452,14.83333333,14.8,14.6,13.8,-1.096774194,1.357142857,1.935483871,2.9666666669999997,4.548387097,5.266666667,4.677419355,4.266666667,4.3,4.1,2.5,24.3,27.0,29.03225806,29.46666667,30.61290323,27.03333333,23.83870968,25.4,25.2,25.0,25.0
188,-99.22,19.48,MBLMX,MEX,Molino Blanco Méx.,13.11290323,16.80357143,19.79193548,18.98333333,20.58064516,19.78333333,18.51612903,19.48387097,18.5,18.5,17.3,4.741935484,9.285714286000001,10.90322581,10.4,12.16129032,13.1,12.61290323,12.90322581,12.3,12.5,10.8,23.33225806,24.32142857,28.68064516,27.56666667,29.0,26.46666667,24.41935484,26.06451613,24.8,24.4,23.8
189,-98.88,19.48,CHPMX,MEX,Chapingo Méx.,14.28225806,17.38392857,18.50806452,19.625,20.80645161,18.99166667,17.701612899999997,18.66129032,18.4,18.5,17.4,3.725806452,6.410714286,7.5,9.25,10.74193548,11.56666667,10.66129032,10.03225806,10.4,10.6,8.1,25.53870968,28.35714286,29.51612903,30.0,30.87096774,26.41666667,24.74193548,27.29032258,26.5,26.3,26.7
190,-99.22,19.57,ARBMX,MEX,Las Arboledas Méx.,14.50806452,17.35714286,18.75,20.04166667,21.24193548,20.05,18.16129032,18.97580645,18.8,18.4,17.4,5.661290322999999,7.607142857,9.161290323,10.56666667,12.08064516,13.55,11.85483871,11.9516129,12.5,12.2,10.1,23.26666667,27.10714286,28.33870968,29.51666667,30.40322581,26.55,24.46774194,26.0,25.2,24.6,24.8
191,-98.92,19.58,GRDMX,MEX,La Grande Méx.,14.75806452,17.94642857,19.451612899999997,19.83333333,21.22580645,19.79310345,18.11290323,18.93548387,17.7,16.9,17.1,7.258064516,10.46428571,12.87096774,13.36666667,15.25806452,14.86206897,13.12903226,12.77419355,11.6,11.2,10.5,23.0,25.42857143,26.03225806,26.3,27.19354839,24.72413793,23.09677419,25.09677419,23.8,22.6,23.6
